Device designation,Sub-project,Harness Base Number,Conductor/Wire name,Wire Multicore Ref,Wire/Hose/Tube type,Option,Option Text Display,From Device designation,From Pin,To Device designation,To Pin,Wire Level Ref,Signal Name,From Location,To Location,Wire Length
W14305-NAG,HRN-14305-NAG,14305-NAG,CBB95HAD,,WIRE-3TAD-0.50:BN/BU,EN_BG,EN_BG,S1BB95-AD,1,C11-CHHAF,24,EAA/LC/NAA/NAG/NAM,VE380,,,600
W14305-NAG,HRN-14305-NAG,14305-NAG,VDB04AN,TP_VDB04AN,WIRE-3TAD-0.50:BU,EN_BG & GBVAZ,EN_BG & GBVAZ,S1DB04-AP,1,S1DB04-HM,1,EAA/LC/NAA/NAG/NAM,VDB04,,,660
W14305-NAG,HRN-14305-NAG,14305-NAG,VDB04RB,TP_VDB04RB,WIRE-3TAD-0.50:BU,EN_BG & GBVAZ,EN_BG & GBVAZ,S1DB04-HM,1,C11-CHHAF,13,EAA/LC/NAA/NAG/NAM,VDB04,,,325
W14305-NAG,HRN-14305-NAG,14305-NAG,VDB04VB,TP_VDB04VB,WIRE-3TAD-0.50:BU,EN_BG & GBVAZ,EN_BG & GBVAZ,S1DB04-AP,1,C11-CHHAF,11,EAA/LC/NAA/NAG/NAM,VDB04,,,985
W14305-NAG,HRN-14305-NAG,14305-NAG,VDB05AN,TP_VDB04AN,WIRE-3TAD-0.50:WH,EN_BG & GBVAZ,EN_BG & GBVAZ,S1DB05-AP,1,S1DB05-HM,1,EAA/LC/NAA/NAG/NAM,VDB05,,,660
W14305-NAG,HRN-14305-NAG,14305-NAG,VDB05RB,TP_VDB04RB,WIRE-3TAD-0.50:WH,EN_BG & GBVAZ,EN_BG & GBVAZ,S1DB05-HM,1,C11-CHHAF,14,EAA/LC/NAA/NAG/NAM,VDB05,,,325
W14305-NAG,HRN-14305-NAG,14305-NAG,VDB05VB,TP_VDB04VB,WIRE-3TAD-0.50:WH,EN_BG & GBVAZ,EN_BG & GBVAZ,S1DB05-AP,1,C11-CHHAF,12,EAA/LC/NAA/NAG/NAM,VDB05,,,985
W14305-NAG,HRN-14305-NAG,14305-NAG,CYE02FVD,,WIRE-3TAD-0.50:YE,EN_BG,EN_BG,C1YE01-HHAA,23,C11-CHHAF,18,EAA/LC/NAA/NAG/NAM,CYE02,,,960
W14305-NAG,HRN-14305-NAG,14305-NAG,CBB97EAD,,WIRE-3TAD-0.50:BK/GN,EN_BG,EN_BG,C1H405-HHA,1,C11-CHHAF,25,EAA/LC/NAA/NAG/NAM,CET34,,,1680
W14305-NAG,HRN-14305-NAG,14305-NAG,CBB26PRD,,WIRE-3TAD-0.50:BU/WH,EN_BG,EN_BG,C1YE01-HHAA,4,C11-CHHAF,1,EAA/LC/NAA/NAG/NAM,CBB26,,,960
W14305-NAG,HRN-14305-NAG,14305-NAG,CYD14DCD,,WIRE-3TAD-0.50:GN/BN,EN_BG,EN_BG,C11-CHHAF,23,C1YE01-HHAA,3,EAA/LC/NAA/NAG/NAM,CYD14,,,960
W14305-NAG,HRN-14305-NAG,14305-NAG,CYT42HFD,,WIRE-3TAD-0.50:VT/GY,EN_BG,EN_BG,C11-CHHAF,4,C1YE01-HHAA,5,EAA/LC/NAA/NAG/NAM,CET42,,,960
W14305-NAG,HRN-14305-NAG,14305-NAG,B_GD120HHA,,WIRE-3TAD-1.0:BK/GN,EN_BG & GBVBA,EN_BG & GBVBA,C1YT11-HHA,6,C11-CHHAF,52,EAA/LC/NAA,GD120,,,770
W14305-NAG,HRN-14305-NAG,14305-NAG,VYT17HFD,TP_YT17HFD,WIRE-3TAD-0.50:BN/BU,EN_BG,EN_BG,C1YE01-HHAB,7,C1ET04-HHA,12,EAA/LC/NAA/NAG/NAM,VYT17,,,645
W14305-NAG,HRN-14305-NAG,14305-NAG,VYT18HFD,TP_YT17HFD,WIRE-3TAD-0.50:BU/WH,EN_BG,EN_BG,C1YE01-HHAB,8,C1ET04-HHA,2,EAA/LC/NAA/NAG/NAM,VYT18,,,645
W14305-NAG,HRN-14305-NAG,14305-NAG,VYT15HFD,TP_YT15HFD,WIRE-3TAD-0.50:YE/GY,EN_BG,EN_BG,C1YE01-HHAB,19,C1ET04-HHA,11,EAA/LC/NAA/NAG/NAM,VYT15,,,645
W14305-NAG,HRN-14305-NAG,14305-NAG,VYT16HFD,TP_YT15HFD,WIRE-3TAD-0.50:WH/GN,EN_BG,EN_BG,C1YE01-HHAB,13,C1ET04-HHA,1,EAA/LC/NAA/NAG/NAM,VYT16,,,645
W14305-NAG,HRN-14305-NAG,14305-NAG,VYT20HFD,TP_YT19HFD,WIRE-3TAD-0.50:YE/VT,EN_BG,EN_BG,C1YE01-HHAB,2,C1ET04-HHA,3,EAA/LC/NAA/NAG/NAM,VYT20,,,645
W14305-NAG,HRN-14305-NAG,14305-NAG,VYT19HFD,TP_YT19HFD,WIRE-3TAD-0.50:GN/BN,EN_BG,EN_BG,C1YE01-HHAB,1,C1ET04-HHA,13,EAA/LC/NAA/NAG/NAM,VYT19,,,645
W14305-NAG,HRN-14305-NAG,14305-NAG,ZA103AD,TP_ZA103AD,WIRE-3TAD-0.50:OG/BU,EN_BG,EN_BG,C1YE01-HHAA,28,S1A103-AD,1,EAA/LC/NAA/NAG/NAM,ZA103,,,50
W14305-NAG,HRN-14305-NAG,14305-NAG,ZA104AD,TP_ZA103AD,WIRE-3TAD-0.50:OG/GN,EN_BG,EN_BG,C1YE01-HHAA,38,S1A104-AD,1,EAA/LC/NAA/NAG/NAM,ZA104,,,50
W14305-NAG,HRN-14305-NAG,14305-NAG,VYT21HFD,TP_YT121HFD,WIRE-3TAD-0.50:BU/GN,EN_BG,EN_BG,C1YE01-HHAB,11,C1ET04-HHA,35,EAA/LC/NAA/NAG/NAM,VYT21,,,645
W14305-NAG,HRN-14305-NAG,14305-NAG,VYT24HFD,TP_YT23HFD,WIRE-3TAD-0.50:BN/WH,EN_BG,EN_BG,C1YE01-HHAB,14,C1ET04-HHA,21,EAA/LC/NAA/NAG/NAM,VYT24,,,645
W14305-NAG,HRN-14305-NAG,14305-NAG,VYT28HFD,TP_YT27HFD,WIRE-3TAD-0.50:BN/YE,EN_BG,EN_BG,C1YE01-HHAB,16,C1ET04-HHA,23,EAA/LC/NAA/NAG/NAM,VYT28,,,645
W14305-NAG,HRN-14305-NAG,14305-NAG,RYT21HFD,TP_YT121HFD,WIRE-3TAD-0.50:GN/WH,EN_BG,EN_BG,C1YE01-HHAB,10,C1ET04-HHA,25,EAA/LC/NAA/NAG/NAM,RYT21,,,645
W14305-NAG,HRN-14305-NAG,14305-NAG,VYT22HFD,TP_YT22HFD,WIRE-3TAD-0.50:GN/OG,EN_BG,EN_BG,C1YE01-HHAB,23,C1ET04-HHA,34,EAA/LC/NAA/NAG/NAM,VYT22,,,645
W14305-NAG,HRN-14305-NAG,14305-NAG,RYT22HFD,TP_YT22HFD,WIRE-3TAD-0.50:GY/OG,EN_BG,EN_BG,C1YE01-HHAB,24,C1ET04-HHA,24,EAA/LC/NAA/NAG/NAM,RYT22,,,645
W14305-NAG,HRN-14305-NAG,14305-NAG,VYT23HFD,TP_YT23HFD,WIRE-3TAD-0.50:WH,EN_BG,EN_BG,C1YE01-HHAB,20,C1ET04-HHA,31,EAA/LC/NAA/NAG/NAM,VYT23,,,645
W14305-NAG,HRN-14305-NAG,14305-NAG,VYT27HFD,TP_YT27HFD,WIRE-3TAD-0.50:WH/BN,EN_BG,EN_BG,C1YE01-HHAB,22,C1ET04-HHA,33,EAA/LC/NAA/NAG/NAM,VYT27,,,645
W14305-NAG,HRN-14305-NAG,14305-NAG,VYT26HFD,TP_YT25HFD,WIRE-3TAD-0.50:YE/BU,EN_BG,EN_BG,C1YE01-HHAB,15,C1ET04-HHA,22,EAA/LC/NAA/NAG/NAM,VYT26,,,645
W14305-NAG,HRN-14305-NAG,14305-NAG,VYT25HFD,TP_YT25HFD,WIRE-3TAD-0.50:VT/BN,EN_BG,EN_BG,C1YE01-HHAB,21,C1ET04-HHA,32,EAA/LC/NAA/NAG/NAM,VYT25,,,645
W14305-NAG,HRN-14305-NAG,14305-NAG,VYT29HFD,TP_YT29HFD,WIRE-3TAD-0.50:VT/GN,EN_BG,EN_BG,C1YE01-HHAB,4,C1ET04-HHA,14,EAA/LC/NAA/NAG/NAM,VYT29,,,645
W14305-NAG,HRN-14305-NAG,14305-NAG,RYT29HFD,TP_YT29HFD,WIRE-3TAD-0.50:WH/BU,EN_BG,EN_BG,C1YE01-HHAB,5,C1ET04-HHA,4,EAA/LC/NAA/NAG/NAM,RYT29,,,645
W14305-NAG,HRN-14305-NAG,14305-NAG,VYT58HFD,TP_YT58HFD,WIRE-3TAD-0.50:YE/GN,EN_BG,EN_BG,C1YE01-HHAB,18,C1ET04-HHA,15,EAA/LC/NAA/NAG/NAM,VYT58,,,645
W14305-NAG,HRN-14305-NAG,14305-NAG,RYT58HFD,TP_YT58HFD,WIRE-3TAD-0.50:WH/BN,EN_BG,EN_BG,C1YE01-HHAB,17,C1ET04-HHA,5,EAA/LC/NAA/NAG/NAM,RYT58,,,645
W14305-NAH,HRN-14305-NAH,14305-NAH,CBB12GD,,WIRE-3TAD-0.50:GN/WH,DECAU & EN_XQ & MD_F,DECAU & EN_XQ & MD_F,C11-CGBAF,22,C1H302-GBAA,1,NAH,CBB12,HRN-14305-NAH,HRN-14305-NAH,1675
W14305-NAH,HRN-14305-NAH,14305-NAH,B_GD120GB,,WIRE-3UAD-0.50:BK/GN,,,C1H302-GBAA,2,S1D120-GBA,1,NAH,GD120,HRN-14305-NAH,HRN-14305-NAH,855
W14305-NAH,HRN-14305-NAH,14305-NAH,CET91DD,,WIRE-3TAD-0.50:YE/OG,,,C1ET99-GBA,1,C11-CGBAF,40,EAC/NAH,CET91,HRN-14305-NAH,HRN-14305-NAH,1655
W14305-NAH,HRN-14305-NAH,14305-NAH,CET99DD,,WIRE-3TAD-0.50:BU/GY,,,C11-RGBAM,7,C1ET99-GBA,2,EAC/NAH,CET99,HRN-14305-NAH,HRN-14305-NAH,1765
W14305-NAH,HRN-14305-NAH,14305-NAH,CBB75GBA,,WIRE-3TAD-0.50:YE/GY,,,C11-RGBAM,30,C1E824-GBA,3,EAC/NAH,CBB75,HRN-14305-NAH,HRN-14305-NAH,1385
W14305-NAH,HRN-14305-NAH,14305-NAH,RE320B,,WIRE-3TAD-0.50:BU,,,C11-RGBAM,5,C1E824-GBA,4,EAC/NAH,RE320,HRN-14305-NAH,HRN-14305-NAH,1385
W14305-NAH,HRN-14305-NAH,14305-NAH,VE807B,,WIRE-3TAD-0.50:YE/VT,,,C11-RGBAM,6,C1E824-GBA,5,EAC/NAH,VE807,HRN-14305-NAH,HRN-14305-NAH,1385
W14305-NAH,HRN-14305-NAH,14305-NAH,VE740B,,WIRE-3TAD-0.50:VT/GY,,,C1E824-GBA,2,C11-CGBAF,37,EAC/NAH,VE740,HRN-14305-NAH,HRN-14305-NAH,1275
W14305-NAH,HRN-14305-NAH,14305-NAH,CE148GBA,,WIRE-3TAD-0.50:YE/GY,EN_XQ & TR_E7,EN_XQ & TR_E7,C11-CGBAF,2,C1E175-GBA,2,EAC/NAH,CE148,HRN-14305-NAH,HRN-14305-NAH,1665
W14305-NAH,HRN-14305-NAH,14305-NAH,CBB08GBE,,WIRE-3TAD-0.75:GY/YE,,,S1BB08-GBA,1,C11-CGBAF,21,EAC/NAH,CBB08,HRN-14305-NAH,HRN-14305-NAH,1070
W14305-NAH,HRN-14305-NAH,14305-NAH,CBB08GBC,,WIRE-3UAD-0.50:GY/YE,DECAU & EN_XQ & MD_F,DECAU & EN_XQ & MD_F,S1BB08-GBA,1,C1H302-GBAB,2,NAH,CBB08,HRN-14305-NAH,HRN-14305-NAH,550
W14305-NAH,HRN-14305-NAH,14305-NAH,CBB08GBA,,WIRE-3TAD-0.50:GY/YE,EN_XQ & TR_E7,EN_XQ & TR_E7,S1BB08-GBA,1,C1E175-GBA,1,EAC/NAH,CBB08,HRN-14305-NAH,HRN-14305-NAH,745
W14305-NAH,HRN-14305-NAH,14305-NAH,CBB08GBP,,WIRE-3TAD-0.75:GY/YE,DECAU & EN_XQ & TR_E7,DECAU & EN_XQ & TR_E7,S1BB08-GBA,1,C1E530-GBA,2,NAH,CBB08,HRN-14305-NAH,HRN-14305-NAH,510
W14305-NAH,HRN-14305-NAH,14305-NAH,VE462GD,,WIRE-3TAD-0.50:WH/BN,DECAU & EN_XQ & MD_F,DECAU & EN_XQ & MD_F,C1H302-GBAB,1,C11-CGBAF,20,NAH,VE462,HRN-14305-NAH,HRN-14305-NAH,1620
W14305-NAH,HRN-14305-NAH,14305-NAH,SDF02GBAB,,WIRE-3TAF-25.0:BU/GN,,,C1DF10-GBA,1,C1DC14-GBAB,1,EAC,SDF02,HRN-14305-NAH,HRN-14305-NAH,1390
W14305-NAH,HRN-14305-NAH,14305-NAH,SDF02GBAD,,WIRE-3TAF-25.0:BU/GN,DECAU & EN_XQ & TR_E7,DECAU & EN_XQ & TR_E7,C1DC14-GBAD,1,C1DF10-GBA,1,NAH,SDF02,HRN-14305-NAH,HRN-14305-NAH,1400
W14305-NAH,HRN-14305-NAH,14305-NAH,VE376GBAB,,WIRE-3TAD-0.50:VT/BN,,,C11-CGBAF,34,C1DC14-GBAL,1,EAC,VE376,HRN-14305-NAH,HRN-14305-NAH,1450
W14305-NAH,HRN-14305-NAH,14305-NAH,VE376GBAD,,WIRE-3TAD-0.50:VT/BN,DECAU & EN_XQ & TR_E7,DECAU & EN_XQ & TR_E7,C1DC14-GBAN,1,C11-CGBAF,34,NAH,VE376,HRN-14305-NAH,HRN-14305-NAH,1465
W14305-NAH,HRN-14305-NAH,14305-NAH,B_GD120GBP,,WIRE-3TAD-0.75:BK/GN,,,S1D120-GBA,1,C1E530-GBA,1,NAH,GD120,HRN-14305-NAH,HRN-14305-NAH,760
W14305-NAH,HRN-14305-NAH,14305-NAH,B_GD120GBA,,WIRE-3TAD-1.0:BK/GN,,,C11-CGBAF,52,S1D120-GBA,1,EAC/NAH,GD120,HRN-14305-NAH,HRN-14305-NAH,820
W14305-NAH,HRN-14305-NAH,14305-NAH,B_GD120GBAC,,WIRE-3UAD-0.50:BK/GN,DECAB & EN_XQ & MD_E,DECAB & EN_XQ & MD_E,S1D120-GBA,1,C1H302-GBAC,2,EAC,GD120,HRN-14305-NAH,HRN-14305-NAH,895
W14305-NAH,HRN-14305-NAH,14305-NAH,CBB11GBA,,WIRE-3TBD-2.5:BN,EN_XQ,EN_XQ,C11-RGBAM,14,C1DC35-GBAB,1,EAC/NAH,CBB11,HRN-14305-NAH,HRN-14305-NAH,1345
W14305-NAH,HRN-14305-NAH,14305-NAH,CE193GBA,,WIRE-3TAD-0.35:GY/OG,DECAU & EN_XQ & TR_E7,DECAU & EN_XQ & TR_E7,C11-CGBAF,31,C1E530-GBA,3,NAH,CE193,HRN-14305-NAH,HRN-14305-NAH,1580
W14305-NAH,HRN-14305-NAH,14305-NAH,CBB12GBAC,,WIRE-3TAD-0.50:GN/WH,DECAB & EN_XQ & MD_E,DECAB & EN_XQ & MD_E,C11-CGBAF,22,C1H302-GBAC,1,EAC,CBB12,HRN-14305-NAH,HRN-14305-NAH,1715
W14305-NAH,HRN-14305-NAH,14305-NAH,VE462GBAD,,WIRE-3TAD-0.50:WH/BN,DECAB & EN_XQ & MD_E,DECAB & EN_XQ & MD_E,C11-CGBAF,20,C1H302-GBAD,1,EAC,VE462,HRN-14305-NAH,HRN-14305-NAH,1600
W14305-NAH,HRN-14305-NAH,14305-NAH,CBB08GBAD,,WIRE-3UAD-0.50:GY/YE,DECAB & EN_XQ & MD_E,DECAB & EN_XQ & MD_E,S1BB08-GBA,1,C1H302-GBAD,2,EAC,CBB08,HRN-14305-NAH,HRN-14305-NAH,530
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,VE376ALL,,WIRE-3TAD-0.50:VT/BN,(EN_Y1 | EN_Y6 | EN_YZ) & (TR_E7 | TR_GA | TR_GM),(EN_Y1 | EN_Y6 | EN_YZ) & (TR_E7 | TR_GA | TR_GM),C1DC14-GAAK,1,C11-CGAAF,34,CAC/CAF/CAG/CAH/CAJ/EAD/EAK/EAN/NAB/NAJ,VE376,HRN-14305-NAJ,HRN-14305-NAJ,1440
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,SDF02GAAA,,WIRE-3TAF-25.0:BU/GN,(EN_Y1 | EN_Y6 | EN_YZ) & (TR_E7 | TR_GA | TR_GM),(EN_Y1 | EN_Y6 | EN_YZ) & (TR_E7 | TR_GA | TR_GM),C1DF10-GAA,1,C1DC14-GAAA,1,CAC/CAF/CAG/CAH/CAJ/EAD/EAK/EAN/NAB/NAJ,SDF02,HRN-14305-NAJ,HRN-14305-NAJ,825
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,VE722B,,WIRE-3TAD-0.50:BN,(EN_YZ | EN_Y1 | EN_BR ) & DGADD,(EN_YZ | EN_Y1 | EN_BR ) & DGADD,C11-CGAAF,43,C1E722-GAA,1,CAC/CAH/CAJ/EAD/EAK,VE722,HRN-14305-NAJ,HRN-14305-NAJ,2520
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,RE406GAA,,WIRE-3TAD-0.50:GY/VT,(EN_YZ | EN_Y1 | EN_BR ) & DGADD,(EN_YZ | EN_Y1 | EN_BR ) & DGADD,S1E406-GAA,1,C11-RGAAM,1,CAC/CAH/CAJ/EAD/EAK,RE406,HRN-14305-NAJ,HRN-14305-NAJ,1840
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,RE406GBP,,WIRE-3TAD-0.50:GY/VT,(EN_YZ | EN_Y1 | EN_BR ) & DGADD,(EN_YZ | EN_Y1 | EN_BR ) & DGADD,S1E406-GAA,1,C1E749-GAA,2,CAC/CAH/CAJ/EAD/EAK,RE406,HRN-14305-NAJ,HRN-14305-NAJ,1255
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,RE406EG,,WIRE-3TAD-0.50:GY/VT,(EN_YZ | EN_Y1 | EN_BR ) & DGADD,(EN_YZ | EN_Y1 | EN_BR ) & DGADD,S1E406-GAA,1,C1E722-GAA,2,CAC/CAH/CAJ/EAD/EAK,RE406,HRN-14305-NAJ,HRN-14305-NAJ,1065
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,VE758GBP,,WIRE-3TAD-0.50:BU/BN,(EN_YZ | EN_Y1 | EN_BR ) & DGADD,(EN_YZ | EN_Y1 | EN_BR ) & DGADD,C11-CGAAF,26,C1E749-GAA,1,CAC/CAH/CAJ/EAD/EAK,VE758,HRN-14305-NAJ,HRN-14305-NAJ,2710
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,LE458GBP,,WIRE-3TAD-0.50:BU/WH,(EN_YZ | EN_Y1 | EN_BR ) & DGADD,(EN_YZ | EN_Y1 | EN_BR ) & DGADD,C11-RGAAM,12,C1E749-GAA,3,CAC/CAH/CAJ/EAD/EAK,LE458,HRN-14305-NAJ,HRN-14305-NAJ,2865
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,VE740GAA,,WIRE-3TAD-0.50:VT/GY,,,C11-CGAAF,37,C1E740-GAA,1,CAC/CAF/CAG/CAH/CAJ/EAD/EAK/EAN/NAB/NAJ,VE740,HRN-14305-NAJ,HRN-14305-NAJ,1165
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,RE405GAA,,WIRE-3TAD-0.50:GN/WH,,,C11-CGAAF,6,C1E740-GAA,2,CAC/CAF/CAG/CAH/CAJ/EAD/EAK/EAN/NAB/NAJ,RE405,HRN-14305-NAJ,HRN-14305-NAJ,1165
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,CBB12GAAC,,WIRE-3TAD-0.50:GN/WH,MD_D | MD_E,MD_D | MD_E,C11-CGAAF,22,C1H302-GAAC,1,CAC/CAF/CAG/CAH/CAJ/EAD/EAK/EAN,CBB12,HRN-14305-NAJ,HRN-14305-NAJ,1575
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,CBB12ED,,WIRE-3TAD-0.50:GN/WH,MD_F,MD_F,C1H302-GAAA,1,C11-CGAAF,22,NAB/NAJ,CBB12,HRN-14305-NAJ,HRN-14305-NAJ,1530
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,B_GD120GAAC,,WIRE-3TAD-0.50:BK/GN,MD_D | MD_E,MD_D | MD_E,S1D120-BC,1,C1H302-GAAC,2,CAC/CAF/CAG/CAH/CAJ/EAD/EAK/EAN,GD120,HRN-14305-NAJ,HRN-14305-NAJ,410
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,B_GD120AD,,WIRE-3TAD-0.50:BK/GN,MD_F,MD_F,S1D120-BC,1,C1H302-GAAA,2,NAB/NAJ,GD120,HRN-14305-NAJ,HRN-14305-NAJ,365
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,B_GD120AX,,WIRE-3TAD-0.75:BK/GN,,,S1D120-BC,1,C1E530-GAA,1,CAC/CAF/CAG/CAH/CAJ/EAD/EAK/EAN/NAB/NAJ,GD120,HRN-14305-NAJ,HRN-14305-NAJ,575
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,VE462AB,,WIRE-3TAD-0.50:WH/BN,MD_F,MD_F,C11-CGAAF,20,C1H302-GAAB,1,NAB/NAJ,VE462,HRN-14305-NAJ,HRN-14305-NAJ,1815
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,VE462GAAD,,WIRE-3TAD-0.50:WH/BN,MD_D | MD_E,MD_D | MD_E,C11-CGAAF,20,C1H302-GAAD,1,CAC/CAF/CAG/CAH/CAJ/EAD/EAK/EAN,VE462,HRN-14305-NAJ,HRN-14305-NAJ,1755
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,CBB08CSA,,WIRE-3TAD-0.50:GY/YE,,,S1BB08--GGA,1,C1E175-GAA,1,CAC/CAF/CAG/CAH/CAJ/EAD/EAK/EAN/NAB/NAJ,CBB08,HRN-14305-NAJ,HRN-14305-NAJ,1105
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,CBB08AD,,WIRE-3TAD-0.50:GY/YE,MD_F,MD_F,S1BB08--GGA,1,C1H302-GAAB,2,NAB/NAJ,CBB08,HRN-14305-NAJ,HRN-14305-NAJ,1120
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,CBB08AXX,,WIRE-3TAD-0.75:GY/YE,((EN_YZ | EN_Y1) & DGAAE) | ((EN_YZ | EN_Y1) & DGAAD),((EN_YZ | EN_Y1) & DGAAE) | ((EN_YZ | EN_Y1) & DGAAD),S1BB08--GGA,1,C1E530-GAA,2,CAC/CAF/CAG/CAH/CAJ/EAD/EAK/EAN/NAB/NAJ,CBB08,HRN-14305-NAJ,HRN-14305-NAJ,835
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,CBB08GAAD,,WIRE-3TAD-0.50:GY/YE,MD_D | MD_E,MD_D | MD_E,S1BB08--GGA,1,C1H302-GAAD,2,CAC/CAF/CAG/CAH/CAJ/EAD/EAK/EAN,CBB08,HRN-14305-NAJ,HRN-14305-NAJ,1060
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,CBB08ED,,WIRE-3TAD-0.75:GY/YE,,,C11-CGAAF,21,S1BB08--GGA,1,CAC/CAF/CAG/CAH/CAJ/EAD/EAK/EAN/NAB/NAJ,CBB08,HRN-14305-NAJ,HRN-14305-NAJ,695
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,CE148AB,,WIRE-3TAD-0.50:YE/GY,,,C1E175-GAA,2,C11-CGAAF,2,CAC/CAF/CAG/CAH/CAJ/EAD/EAK/EAN/NAB/NAJ,CE148,HRN-14305-NAJ,HRN-14305-NAJ,1800
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,CE193BB,,WIRE-3TAD-0.50:GY/OG,((EN_YZ | EN_Y1) & DGAAE) | ((EN_YZ | EN_Y1) & DGAAD),((EN_YZ | EN_Y1) & DGAAE) | ((EN_YZ | EN_Y1) & DGAAD),C11-CGAAF,31,C1E530-GAA,3,CAC/CAF/CAG/CAH/CAJ/EAD/EAK/EAN/NAB/NAJ,CE193,HRN-14305-NAJ,HRN-14305-NAJ,1530
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,CET91GAA,,WIRE-3TAD-0.50:YE/OG,(EN_YZ | EN_Y6 | EN_Y1 ) & TR_GM & !DGAA7,(EN_YZ | EN_Y6 | EN_Y1 ) & TR_GM & !DGAA7,C1ET99-GAA,1,C11-CGAAF,40,CAC/CAF/CAG/CAH/CAJ/EAD/EAK/EAN/NAB/NAJ,CET91,HRN-14305-NAJ,HRN-14305-NAJ,1860
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,CET99D,,WIRE-3TAD-0.50:BU/GY,(EN_YZ | EN_Y6 | EN_Y1 ) & TR_GM & !DGAA7,(EN_YZ | EN_Y6 | EN_Y1 ) & TR_GM & !DGAA7,C11-RGAAM,7,C1ET99-GAA,2,CAC/CAF/CAG/CAH/CAJ/EAD/EAK/EAN/NAB/NAJ,CET99,HRN-14305-NAJ,HRN-14305-NAJ,2015
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,VE824GAA,,WIRE-3TAD-0.50:YE/GN,,,C11-CGAAF,29,C1E150-GAA,1,CAC/CAF/CAG/CAH/CAJ/EAD/EAK/EAN/NAB/NAJ,VE824,HRN-14305-NAJ,HRN-14305-NAJ,1635
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,RE456B,,WIRE-3TAD-0.35:BU/OG,,,S1E456-GAA,1,C11-CGAAF,30,CAC/CAF/CAG/CAH/CAJ/EAD/EAK/EAN/NAB/NAJ,RE456,HRN-14305-NAJ,HRN-14305-NAJ,625
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,RE456BPC,,WIRE-3TAD-0.50:BU/OG,,,S1E456-GAA,1,C1E150-GAA,2,CAC/CAF/CAG/CAH/CAJ/EAD/EAK/EAN/NAB/NAJ,RE456,HRN-14305-NAJ,HRN-14305-NAJ,1010
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,RE456BP,,WIRE-3TAD-0.50:BU/OG,DGAAE | DGADD,DGAAE | DGADD,S1E456-GAA,1,C1E779-GAA,2,CAH/CAJ/NAB/NAJ,RE456,HRN-14305-NAJ,HRN-14305-NAJ,1555
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,LE424BB,,WIRE-3TAD-0.35:YE/GN,,,S1E424-GAA,1,C11-CGAAF,5,CAC/CAF/CAG/CAH/CAJ/EAD/EAK/EAN/NAB/NAJ,LE424,HRN-14305-NAJ,HRN-14305-NAJ,505
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,LE424BPC,,WIRE-3TAD-0.50:YE/GN,,,S1E424-GAA,1,C1E150-GAA,3,CAC/CAF/CAG/CAH/CAJ/EAD/EAK/EAN/NAB/NAJ,LE424,HRN-14305-NAJ,HRN-14305-NAJ,1130
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,LE424BPP,,WIRE-3TAD-0.50:YE/GN,DGAAE | DGADD,DGAAE | DGADD,S1E424-GAA,1,C1E779-GAA,3,CAH/CAJ/NAB/NAJ,LE424,HRN-14305-NAJ,HRN-14305-NAJ,1675
W14305-NAJ,HRN-14305-NAJ,14305-NAJ,VE779A,,WIRE-3TAD-0.50:YE/GN,DGAAE | DGADD,DGAAE | DGADD,C11-RGAAM,4,C1E779-GAA,1,CAH/CAJ/NAB/NAJ,VE779,HRN-14305-NAJ,HRN-14305-NAJ,2335
